matter_id,matter_type,matter_subtype,jurisdiction,firm_tier,client_type,deal_value_hkd,document_volume,complexity_score,party_count,cross_border_flag,partner_rate_hkd,associate_rate_hkd,partner_hours,associate_hours,total_hours,stage_count,stage_names,stage_partner_hours,stage_associate_hours,stage_costs,total_cost_hkd,predicted_cost_hkd,billed_amount_hkd,realization_rate,cost_variance_pct,scope_creep_flag,scope_creep_pct,duration_days,outcome,billing_model,prc_cost_estimate_cny,data_source
7137d1a5-2b29-521f-b6a5-eb3392c3dffe,Litigation,Injunction Application,GBA Cross-Border (HK-PRC),Small/Boutique (1-5 partners),Mainland Enterprise,,1088,3,4,TRUE,2649.96,1111.71,68.5314,175.8561,244.3875,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[13.9973, 15.4247, 18.8163, 13.3255, 6.9676]","[21.1531, 30.638, 48.6218, 44.7599, 30.6833]","[60608.397909, 74935.408992, 103915.783626, 85072.070409, 52574.792739]",377106.453675,300037.44,300037.44,0.7956,0.256865,TRUE,0.256865,177,Settled/Completed,Fixed Fee,197855.64,SYNTHETIC_MVP_V1
5e5eb424-937b-5d28-84c9-2c4ca3a36425,Litigation,Commercial Contract Dispute,HK Only,Small/Boutique (1-5 partners),Financial Institution,,1706,4,7,FALSE,2527.93,1284.38,66.4502,123.1385,189.5887,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[12.461, 17.0473, 17.9264, 10.456, 8.5595]","[13.4952, 24.2658, 33.196, 25.1693, 27.0122]","[48833.500706, 74260.889293, 87952.962832, 58758.981614, 56331.746271]",326138.080716,296924.76,241929.13,0.7418,0.098386,,,450,Ongoing,Hourly,,SYNTHETIC_MVP_V1
c5f9f02a-0dfd-5035-9596-08ebb82d8db1,Corporate Restructuring,Scheme of Arrangement,HK Only,Large Local (11+ partners),Financial Institution,21822825.99,2747,5,5,FALSE,4015.65,2142.51,257.2978,346.7075,604.0053,5,"[""Scoping"", ""Due Diligence"", ""Scheme Design"", ""Creditor/Stakeholder Negotiation"", ""Implementation""]","[51.8276, 81.7421, 66.1866, 32.2248, 25.3167]","[43.005, 89.1491, 93.9063, 59.4328, 61.2143]","[300260.14449, 519250.502106, 466977.407103, 256738.886448, 232815.256248]",1776042.196395,1749280.91,1689738.66,0.9514,0.015298,FALSE,,472,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
227f792d-8388-5520-878c-c8823881f0ba,Banking & Finance,Syndicated Loan,HK Only,Magic Circle / International,HK Listed Co.,1510892645.95,3665,5,7,FALSE,8425.36,3929.89,365.7733,593.1954,958.9687,5,"[""Term Sheet Review"", ""Due Diligence"", ""Facility Drafting"", ""Security Documentation"", ""Closing""]","[87.502, 99.3359, 84.5941, 61.2332, 33.1081]","[87.1942, 130.1035, 144.1372, 135.6232, 96.1373]","[1079899.465358, 1348233.162039, 1279179.087284, 1048896.0114, 656756.675313]",5412964.401394,6874814.46,5391402.42,0.996,-0.212638,FALSE,,250,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
b5ce8a9d-ccdd-5097-a7ed-4e43164dffe9,Wills & Probate,Letters of Administration,GBA Cross-Border (HK-PRC),Small/Boutique (1-5 partners),Financial Institution,,12,3,4,TRUE,2757.94,1647.79,2.799,8.6278,11.4268,4,"[""Client Intake"", ""Asset Review"", ""Drafting/Application"", ""Execution/Filing""]","[0.6482, 0.9893, 0.8083, 0.3532]","[1.1791, 2.5837, 2.9929, 1.8721]","[3730.605897, 6985.825065, 7160.913593, 4058.932067]",21936.276622,26186.99,26186.99,1.1938,-0.162322,FALSE,,23,Settled/Completed,Fixed Fee,13036.69,SYNTHETIC_MVP_V1
e52aa77f-8b69-55fd-aa57-2932d4c35aeb,Litigation,Debt Recovery,HK Only,Mid-tier (6-10 partners),HK Listed Co.,,442,2,5,FALSE,3140.78,1565.4,59.4131,189.4874,248.9005,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[13.5386, 14.3052, 15.8407, 9.2247, 6.5039]","[25.9439, 36.0302, 51.904, 39.2909, 36.3184]","[83134.345168, 101331.161136, 131002.675346, 90478.728126, 77280.142402]",483227.052178,370296.88,436703.52,0.9037,0.304972,TRUE,0.304972,120,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
3d25c766-a5e3-5bb2-a6f0-fbfec803fa5a,Corporate Restructuring,Distressed Asset Sale,Multi-Jurisdictional (APAC),Mid-tier (6-10 partners),Financial Institution,404441925.31,5629,5,5,TRUE,3162.96,1584.6,347.2483,490.6186,837.8669,5,"[""Scoping"", ""Due Diligence"", ""Scheme Design"", ""Creditor/Stakeholder Negotiation"", ""Implementation""]","[78.0327, 100.1466, 77.8965, 52.0913, 39.0812]","[66.8699, 112.7985, 114.1401, 99.2195, 97.5906]","[352776.352332, 495500.193036, 427249.9161, 321985.917948, 278254.337112]",1875766.716528,1441405.27,1150284.26,0.6132,0.301346,TRUE,0.301346,596,Abandoned/Withdrawn,Hourly,,SYNTHETIC_MVP_V1
5528ce46-a3c2-5abc-b503-44b0a0f6c800,Corporate Restructuring,Scheme of Arrangement,GBA Cross-Border (HK-PRC),Large Local (11+ partners),SME/Local Business,278735985.75,2237,3,10,TRUE,4766.43,2368.92,228.7176,477.6346,706.3522,5,"[""Scoping"", ""Due Diligence"", ""Scheme Design"", ""Creditor/Stakeholder Negotiation"", ""Implementation""]","[56.4803, 56.4101, 58.278, 28.8487, 28.7005]","[71.3626, 93.6793, 125.9056, 81.0172, 105.6699]","[438261.686721, 490793.560299, 576038.301492, 329428.574565, 387122.463723]",2221644.5868,2667847.86,2667847.86,1.2008,-0.167252,FALSE,,256,Settled/Completed,Fixed Fee,861810.35,SYNTHETIC_MVP_V1
157c39bd-b0b3-5431-8081-417b1f70a050,Litigation,Debt Recovery,GBA Cross-Border (HK-PRC),Magic Circle / International,HK Listed Co.,,1951,4,7,TRUE,8074.18,4534.53,106.9841,182.5034,289.4875,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[21.1261, 29.1921, 25.1161, 17.4524, 14.0974]","[21.1484, 38.4093, 42.9909, 38.8321, 41.1227]","[266473.98835, 409870.393107, 397735.438075, 316999.141445, 300297.061963]",1691376.02294,1671964.46,1699732.2,1.0049,0.01161,FALSE,,534,Settled/Completed,Hourly,1062099.04,SYNTHETIC_MVP_V1
f4cd9f3a-60c1-5f89-8ffc-cf973faaa5cc,Corporate Restructuring,Corporate Reorganization,GBA Cross-Border (HK-PRC),PRC Elite Firm in HK,Mainland Enterprise,7904472.05,2357,4,10,TRUE,4703.84,2321.96,121.9412,203.7168,325.658,5,"[""Scoping"", ""Due Diligence"", ""Scheme Design"", ""Creditor/Stakeholder Negotiation"", ""Implementation""]","[26.9819, 34.1551, 25.7111, 20.464, 14.6291]","[26.951, 44.8404, 43.9126, 45.4329, 42.5799]","[189497.684456, 264777.740768, 222904.20132, 201752.758244, 167681.770348]",1046614.155136,571571.48,963849.47,0.9209,0.831117,TRUE,0.831117,331,Settled/Completed,Hourly,319823.0,SYNTHETIC_MVP_V1
81ec7809-bd7e-586d-b048-e1d83f98a2ad,Banking & Finance,Trade Finance Facility,HK Only,Magic Circle / International,Mainland Enterprise,101479802.28,1626,5,8,FALSE,9444.32,4951.33,87.9362,137.3622,225.2984,5,"[""Term Sheet Review"", ""Due Diligence"", ""Facility Drafting"", ""Security Documentation"", ""Closing""]","[22.8267, 22.9248, 20.9188, 12.347, 8.9189]","[22.0564, 29.1144, 34.5616, 26.5172, 25.1126]","[324791.174356, 360664.149288, 368689.728144, 247904.426916, 208573.715406]",1510623.19411,1453472.3,1434780.98,0.9498,0.03932,FALSE,,167,Settled/Completed,Capped Fee,,SYNTHETIC_MVP_V1
b12d7344-5a8a-5499-9fc8-4e5431032ca8,Commercial Property,Sale and Purchase - Commercial,GBA Cross-Border (HK-PRC),Large Local (11+ partners),Financial Institution,8389693.09,159,3,7,TRUE,4859.53,2193.4,6.3964,21.2138,27.6102,5,"[""Instructions"", ""Title Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[1.3993, 1.669, 1.5494, 1.018, 0.7607]","[2.7686, 4.3403, 5.242, 4.4767, 4.3862]","[12872.587569, 17630.56959, 19027.158582, 14766.19532, 13317.335551]",77613.846612,72997.29,69357.62,0.8936,0.063243,TRUE,0.063243,27,Settled/Completed,Hourly,44524.64,SYNTHETIC_MVP_V1
5f7f7906-f250-570a-8207-3eb433d81cf1,IP/Technology,Trademark Filing and Opposition,HK Only,Magic Circle / International,SOE,,140,4,2,FALSE,9759.05,5819.77,13.6428,24.2162,37.859,5,"[""Scoping"", ""IP/Tech Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[2.7554, 3.3515, 3.5599, 2.3421, 1.6339]","[2.8743, 4.5951, 6.3497, 5.4304, 4.9667]","[43617.851281, 59449.881202, 71695.035664, 54460.350013, 44850.363454]",274073.481614,258223.04,263089.67,0.9599,0.061383,TRUE,0.061383,52,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
a3f6f441-a0e4-56eb-ae11-cfec43908fc1,Commercial Property,Sale and Purchase - Commercial,Multi-Jurisdictional (APAC),Large Local (11+ partners),Mainland Enterprise,126762779.14,49,1,3,TRUE,3820.97,2104.77,13.2884,56.1933,69.4817,5,"[""Instructions"", ""Title Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[2.3447, 3.3529, 3.6558, 2.6556, 1.2794]","[5.8214, 10.9413, 15.5197, 14.6544, 9.2565]","[21211.736437, 35840.250314, 46634.101095, 40991.10942, 24371.352523]",169048.549789,147530.36,147530.36,0.8727,0.145856,TRUE,0.145856,50,Settled/Completed,Fixed Fee,,SYNTHETIC_MVP_V1
c0a61a89-dd86-5cd1-83e8-23370fef605f,IP/Technology,Software Licensing,HK Only,Small/Boutique (1-5 partners),SME/Local Business,,200,5,5,FALSE,2527.86,1232.68,29.8648,51.8212,81.686,5,"[""Scoping"", ""IP/Tech Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[6.8907, 8.2742, 6.8865, 5.005, 2.8084]","[7.31, 11.5369, 12.4916, 11.8015, 8.6812]","[26429.615702, 35137.325104, 32806.253378, 27199.41232, 17800.38364]",139372.990144,181528.2,136162.15,0.977,-0.232224,FALSE,,104,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
1af7c6e2-d172-5aeb-beee-436e97f3f8ee,Regulatory/Compliance,SFC Licensing Advice,HK Only,Magic Circle / International,HK Listed Co.,,105,1,4,FALSE,11284.15,5277.17,8.9958,35.2234,44.2192,5,"[""Scoping"", ""Document Review"", ""Regulatory Analysis"", ""Remediation Advice"", ""Submission/Follow-up""]","[1.6614, 2.3567, 2.3876, 1.5056, 1.0845]","[3.8129, 7.1089, 9.3695, 7.6803, 7.2518]","[38868.808303, 64108.230118, 76386.480855, 57519.664991, 50506.642081]",287389.826348,283151.33,285922.22,0.9949,0.014969,FALSE,,29,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
3cab9f99-a103-5dc0-bab1-5a30d8263b2a,Employment,Employment Contract Review,HK Only,Magic Circle / International,Mainland Enterprise,,55,2,4,FALSE,10301.49,4732.53,7.5238,23.8592,31.383,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[2.2204, 2.5079, 1.6174, 1.1781]","[4.2223, 6.8473, 6.2612, 6.5284]","[42855.589815, 58240.15944, 46292.946762, 43032.034221]",190420.730238,160510.46,160510.46,0.8429,0.186345,TRUE,0.186345,27,Settled/Completed,Fixed Fee,,SYNTHETIC_MVP_V1
ac70eb9a-b8d2-5ff5-beb1-3652d69f1c4c,M&A,Joint Venture Formation,GBA Cross-Border (HK-PRC),Large Local (11+ partners),Mainland Enterprise,171096508.37,3840,5,4,TRUE,4389.59,2535.1,479.9354,740.8909,1220.8263,5,"[""Scoping"", ""Due Diligence"", ""Drafting"", ""Negotiation"", ""Closing""]","[99.2737, 146.5293, 104.653, 76.688, 52.7914]","[92.5057, 179.4617, 166.745, 158.8325, 143.346]","[670282.040853, 1098156.905657, 882099.01177, 739285.14867, 595129.046126]",3984952.153076,4432309.65,4432309.65,1.1123,-0.100931,FALSE,,461,Settled/Completed,Fixed Fee,2028924.54,SYNTHETIC_MVP_V1
591b7a32-73b3-584f-ae6e-ac2415f2ba09,Banking & Finance,Refinancing,Multi-Jurisdictional (APAC),Magic Circle / International,Mainland Enterprise,164740961.55,1680,4,5,TRUE,8809.85,4757.14,101.7805,188.7621,290.5426,5,"[""Term Sheet Review"", ""Due Diligence"", ""Facility Drafting"", ""Security Documentation"", ""Closing""]","[23.8123, 32.631, 21.6844, 13.2994, 10.3534]","[27.4899, 49.5127, 42.8042, 34.1259, 34.8294]","[340556.094041, 523013.061028, 394661.883328, 279507.403016, 256900.232906]",1794638.674319,1932537.6,1724344.69,0.9608,-0.071356,FALSE,,134,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
0e9b70b7-82cc-5b87-870d-30caa957127b,Regulatory/Compliance,AML Compliance Review,HK Only,Mid-tier (6-10 partners),Individual,,642,5,6,FALSE,3798.87,1701.14,80.698,133.75,214.448,5,"[""Scoping"", ""Document Review"", ""Regulatory Analysis"", ""Remediation Advice"", ""Submission/Follow-up""]","[15.6612, 22.2964, 21.5639, 12.9096, 8.2669]","[15.5598, 29.1156, 36.633, 28.508, 23.9336]","[85964.261016, 134230.836852, 144236.314413, 97537.991272, 72119.282707]",534088.68626,514282.41,519807.98,0.9733,0.038512,FALSE,,185,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
49953c5c-14e6-559e-808d-1c5014c1134f,M&A,Due Diligence Only,HK Only,Small/Boutique (1-5 partners),Mainland Enterprise,131070691.72,1454,4,3,FALSE,2800.71,1287.63,95.8814,198.7939,294.6753,5,"[""Scoping"", ""Due Diligence"", ""Drafting"", ""Negotiation"", ""Closing""]","[24.0956, 21.7266, 24.0897, 16.0957, 9.8738]","[30.2421, 35.8409, 51.6978, 44.9017, 36.1114]","[106425.423099, 106999.723953, 134035.901901, 102896.163918, 74151.77238]",524508.985251,523001.03,458633.75,0.8744,0.002883,FALSE,,178,Abandoned/Withdrawn,Hourly,,SYNTHETIC_MVP_V1
d40212b4-2397-5010-a913-2b52c4baf518,M&A,Asset Acquisition,HK Only,Magic Circle / International,Financial Institution,64038988.36,876,3,9,FALSE,10382.04,5434.36,119.9907,297.0898,417.0805,5,"[""Scoping"", ""Due Diligence"", ""Drafting"", ""Negotiation"", ""Closing""]","[29.261, 31.0366, 27.1802, 19.835, 12.6779]","[44.0028, 61.3446, 69.889, 66.298, 55.5554]","[542915.928648, 655591.86312, 661987.909648, 566214.96268, 433530.50846]",2860241.172556,2761181.3,2804940.93,0.9807,0.035876,FALSE,,139,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
317599dd-6377-57fe-8103-058fc5a8f137,Employment,Employment Contract Review,HK Only,Mid-tier (6-10 partners),SME/Local Business,,106,3,2,FALSE,3587.95,1604.77,22.0803,77.2802,99.3605,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[5.5288, 7.151, 6.779, 2.6215]","[11.475, 21.3091, 28.6414, 15.8547]","[38251.79371, 59853.634857, 70285.572528, 34848.957844]",203239.958939,200303.27,202079.57,0.9943,0.014661,FALSE,,66,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
32b7c077-e3d9-5871-85a0-e0484be7b80f,Commercial Property,Mortgage and Security Review,HK Only,Small/Boutique (1-5 partners),Mainland Enterprise,55416143.32,82,2,2,FALSE,3168.98,1785.08,6.3344,28.9514,35.2858,5,"[""Instructions"", ""Title Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[1.3143, 1.4596, 1.7713, 1.0042, 0.785]","[3.5295, 5.1518, 8.1334, 5.9937, 6.143]","[10465.430274, 13821.818352, 20131.983946, 13881.523712, 13453.39574]",71754.152024,83037.23,68331.62,0.9523,-0.13588,FALSE,,14,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
03bbaf27-4679-56e8-8dad-5c6a1a3b5ea2,Employment,Discrimination Complaint,HK Only,Small/Boutique (1-5 partners),Individual,,112,2,3,FALSE,2783.36,1549.89,7.1514,30.1825,37.3339,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[1.9657, 2.2256, 2.0438, 0.9163]","[4.9477, 8.0429, 10.4718, 6.7201]","[13139.641505, 18660.256297, 21918.76927, 12965.808557]",66684.475629,79682.49,64971.43,0.9743,-0.163123,FALSE,,30,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
07b2288d-d1ba-5cfa-8f91-33ed45438c6e,Litigation,Professional Negligence Claim,GBA Cross-Border (HK-PRC),Mid-tier (6-10 partners),HK Listed Co.,,695,1,3,TRUE,2608.03,1426.73,22.9597,101.133,124.0927,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[3.7919, 6.4948, 5.4353, 4.4884, 2.7493]","[9.6817, 21.7955, 23.7289, 25.4718, 20.4551]","[23702.560798, 48034.926959, 48030.158956, 48047.263066, 36354.161702]",204169.071481,289693.32,232278.77,1.1377,-0.295223,,,150,Ongoing,Fixed Fee,103550.13,SYNTHETIC_MVP_V1
1b1cd338-62df-542d-8466-35403d6cbaa0,IP/Technology,IP Ownership Dispute,HK Only,Magic Circle / International,SME/Local Business,,144,3,4,FALSE,8983.56,5214.94,12.4303,25.9642,38.3945,5,"[""Scoping"", ""IP/Tech Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[2.6632, 3.4506, 3.0997, 1.7897, 1.4271]","[3.351, 5.7067, 6.6689, 5.0054, 5.2322]","[41400.280932, 60758.770234, 62624.254298, 42180.738008, 40106.047544]",247070.091016,231029.01,237201.1,0.9601,0.069433,TRUE,0.069433,36,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
ddbf47d1-254f-5e34-a6a0-8bfc0afda0e9,Employment,Restrictive Covenant Advice,GBA Cross-Border (HK-PRC),Small/Boutique (1-5 partners),Mainland Enterprise,,32,2,4,TRUE,3148.52,1269.8,5.4561,22.8295,28.2856,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[1.4644, 1.8675, 1.3135, 0.8107]","[3.6411, 6.6668, 6.6483, 5.8733]","[9234.161468, 14345.36374, 12577.59236, 10010.421504]",46167.539072,32357.29,42574.87,0.9222,0.426805,TRUE,0.426805,53,Settled/Completed,Hourly,18005.4,SYNTHETIC_MVP_V1
e1417ae6-9bab-5ecd-8501-be6b2edc9538,Commercial Property,Sale and Purchase - Commercial,HK Only,Small/Boutique (1-5 partners),SOE,28290576.05,25,2,2,FALSE,2863.18,1601.66,5.4622,23.654,29.1162,5,"[""Instructions"", ""Title Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[1.1303, 1.2137, 1.5053, 0.9962, 0.6167]","[2.8717, 4.0528, 6.5392, 5.6254, 4.5649]","[7835.739376, 9966.249214, 14783.519926, 11862.27808, 9077.14084]",53524.927436,52525.12,52242.04,0.976,0.019035,FALSE,,23,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
77a4a30b-b583-5f1e-b21b-79f3c5c0ab8d,Commercial Property,Tenancy Agreement - Commercial,GBA Cross-Border (HK-PRC),Mid-tier (6-10 partners),Mainland Enterprise,32043553.71,69,1,4,TRUE,3680.95,1729.84,7.0586,29.9057,36.9643,5,"[""Instructions"", ""Title Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[1.5602, 1.8928, 1.6344, 1.2902, 0.681]","[3.9898, 6.362, 7.1463, 7.3334, 5.0742]","[12644.733822, 17972.54424, 18378.100272, 17434.770346, 11284.281078]",77714.429758,67279.86,73345.52,0.9438,0.155092,TRUE,0.155092,15,Settled/Completed,Hourly,43604.98,SYNTHETIC_MVP_V1
664a87be-58b2-5f98-a6ea-c344e0886a81,Employment,Unfair Dismissal Claim,HK Only,Small/Boutique (1-5 partners),SME/Local Business,,75,3,4,FALSE,2092.89,874.16,19.0363,68.8957,87.932,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[4.7966, 6.8658, 4.629, 2.7449]","[10.3025, 21.1731, 20.2395, 17.1806]","[19044.789574, 32878.041258, 27380.54913, 20763.367057]",100066.747019,114607.71,97348.42,0.9728,-0.126876,FALSE,,80,Settled/Completed,Capped Fee,,SYNTHETIC_MVP_V1
48ef90da-e4c1-5c8b-bc7e-5d19637d223b,Arbitration,Shareholder Arbitration,GBA Cross-Border (HK-PRC),Large Local (11+ partners),SOE,,3848,4,10,TRUE,3645.24,2062.28,531.6329,948.9568,1480.5897,6,"[""Case Assessment"", ""Pleadings"", ""Evidence"", ""Hearing Preparation"", ""Hearing/Settlement"", ""Award/Enforcement""]","[100.7657, 99.7171, 112.4353, 114.5591, 59.8691, 44.2866]","[108.0478, 133.2119, 185.6658, 233.177, 150.4776, 138.3767]","[590139.977252, 638212.998736, 792748.518996, 898471.677244, 528564.183012, 446806.78666]",3894944.1419,3859337.21,3711695.7,0.953,0.009226,FALSE,,919,Settled/Completed,Hourly,1777180.04,SYNTHETIC_MVP_V1
1ba8b3f8-6eea-512d-81a2-20dc9a8c536d,Banking & Finance,Bilateral Facility Agreement,GBA Cross-Border (HK-PRC),Large Local (11+ partners),Mainland Enterprise,183162828.97,1047,3,6,TRUE,5115.37,2279.1,121.8168,295.874,417.6908,5,"[""Term Sheet Review"", ""Due Diligence"", ""Facility Drafting"", ""Security Documentation"", ""Closing""]","[30.6494, 36.299, 25.7267, 18.9771, 10.1646]","[46.7083, 72.7078, 67.0383, 64.2806, 45.139]","[263235.907808, 351391.16261, 284388.578909, 243576.803487, 154871.984802]",1297464.437616,1522120.49,1253258.49,0.9659,-0.147594,FALSE,,85,Settled/Completed,Hourly,381496.26,SYNTHETIC_MVP_V1
3b578b2e-6304-5ff6-b1d2-827ed6c03d73,Corporate Restructuring,Corporate Reorganization,GBA Cross-Border (HK-PRC),Large Local (11+ partners),HK Listed Co.,128272831.52,3391,3,8,TRUE,3507.77,1587.94,289.0476,593.5979,882.6455,5,"[""Scoping"", ""Due Diligence"", ""Scheme Design"", ""Creditor/Stakeholder Negotiation"", ""Implementation""]","[59.3286, 88.8193, 73.6275, 40.5457, 26.7265]","[74.9362, 147.4511, 159.0135, 113.8282, 98.3689]","[327105.27265, 545701.175695, 510772.232865, 322977.341997, 249954.325971]",1956510.349178,1603638.19,1799744.88,0.9199,0.220045,TRUE,0.220045,248,Settled/Completed,Hourly,1114002.02,SYNTHETIC_MVP_V1
70cba9ed-e8b3-5826-ae65-f7012c3f241c,Regulatory/Compliance,AML Compliance Review,GBA Cross-Border (HK-PRC),Large Local (11+ partners),Mainland Enterprise,,269,2,5,TRUE,5967.74,2511.26,8.6202,24.8575,33.4777,5,"[""Scoping"", ""Document Review"", ""Regulatory Analysis"", ""Remediation Advice"", ""Submission/Follow-up""]","[2.0135, 1.9681, 2.4237, 1.2039, 1.011]","[3.4838, 4.4759, 7.1705, 4.6301, 5.0972]","[20764.772078, 22985.257728, 32471.001268, 18811.947112, 18833.779612]",113866.757798,88973.83,62770.96,0.5513,0.279778,TRUE,0.279778,67,Abandoned/Withdrawn,Hourly,43247.75,SYNTHETIC_MVP_V1
a9066579-af55-52b7-92c1-f653806a5dc7,IP/Technology,IP Ownership Dispute,HK Only,Mid-tier (6-10 partners),SME/Local Business,,70,1,4,FALSE,4186.38,2363.08,4.5015,24.251,28.7525,5,"[""Scoping"", ""IP/Tech Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[0.8524, 1.253, 1.0344, 0.8095, 0.5522]","[2.693, 5.2026, 5.5875, 5.684, 5.0839]","[9932.244752, 17539.694148, 17534.100972, 16820.62133, 14325.381448]",76152.04265,96487.88,75013.19,0.985,-0.210761,FALSE,,20,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
32f7b4e7-0367-5d38-b8c8-62a26186f759,Banking & Finance,Bilateral Facility Agreement,GBA Cross-Border (HK-PRC),Large Local (11+ partners),Mainland Enterprise,1230964137.66,752,3,3,TRUE,5571.03,2965.03,86.2101,279.6914,365.9015,5,"[""Term Sheet Review"", ""Due Diligence"", ""Facility Drafting"", ""Security Documentation"", ""Closing""]","[20.2184, 23.906, 21.7376, 13.2524, 7.0957]","[40.7002, 63.2512, 74.8215, 59.2953, 41.6232]","[233314.626958, 320722.748716, 342948.813873, 249641.861331, 162944.394267]",1309572.445145,1070486.29,1198405.63,0.9151,0.223344,TRUE,0.223344,159,Settled/Completed,Retainer,453264.12,SYNTHETIC_MVP_V1
bb5a9a82-ecd4-5c09-9146-1648f6b90e01,Litigation,Shareholder Dispute,HK Only,Mid-tier (6-10 partners),Financial Institution,,4323,4,6,FALSE,2517.26,1142.1,358.2688,642.8441,1001.1129,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[68.1577, 86.612, 95.8868, 56.7202, 50.8921]","[70.6324, 117.9722, 169.908, 130.6483, 153.6832]","[252239.915942, 352760.97274, 435423.932968, 291992.914082, 303630.230366]",1636047.966098,1112750.28,1510612.88,0.9233,0.470274,TRUE,0.470274,506,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
ad37b1f5-94d6-5654-80ec-0e516e71781a,Commercial Property,Mortgage and Security Review,GBA Cross-Border (HK-PRC),Large Local (11+ partners),Mainland Enterprise,48406026.53,52,2,7,TRUE,4438.55,2028.1,8.8739,33.6678,42.5417,5,"[""Instructions"", ""Title Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[2.0255, 2.1653, 2.1774, 1.6627, 0.843]","[4.6243, 6.4974, 8.5, 8.4372, 5.6089]","[18368.825855, 22788.169255, 26903.34877, 24491.462405, 15117.10774]",107668.914025,90959.16,95216.53,0.8843,0.183706,TRUE,0.183706,23,Settled/Completed,Hourly,60194.79,SYNTHETIC_MVP_V1
39c752d5-7466-5457-8f8b-f58035dd5893,IP/Technology,Software Licensing,HK Only,Large Local (11+ partners),Financial Institution,,306,3,4,FALSE,3937.93,1664.23,37.7951,114.2056,152.0007,5,"[""Scoping"", ""IP/Tech Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[8.3428, 10.0334, 9.605, 6.2051, 3.6088]","[15.3031, 24.1896, 30.1253, 25.2985, 19.2891]","[58321.240517, 79767.88487, 87959.245669, 66537.772098, 46312.700677]",338898.843831,323545.08,325725.06,0.9611,0.047455,FALSE,,74,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
743ebb58-91cf-5b19-9937-2ef95eda13a0,Employment,Unfair Dismissal Claim,GBA Cross-Border (HK-PRC),Small/Boutique (1-5 partners),Mainland Enterprise,,87,2,5,TRUE,2214.24,1122.95,6.4698,24.5527,31.0225,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[1.7856, 2.3259, 1.5328, 0.8255]","[4.1163, 7.6983, 7.1927, 5.5454]","[8576.146029, 13794.906801, 11471.029537, 8055.06205]",41897.144417,39250.0,37587.07,0.8971,0.067443,,,57,Ongoing,Hourly,25511.93,SYNTHETIC_MVP_V1
